Order_ID,Order_Date,Customer,Gender,City,Region,Category,Product,Quantity,Unit_Price,Discount,Sales_Amount
1283,2026-06-08,Kiran,Male,Hyderabad,South,Clothing,Shoes,4,48813,0.1,175726.8
1284,2026-09-20,Sneha,Male,Hyderabad,South,Clothing,Shirt,2,24711,0.15,42008.7
1285,2026-04-28,Arjun,Female,Mumbai,West,Grocery,Rice,2,11230,0.0,22460.0
1286,2026-05-01,Arjun,Female,Mumbai,West,Electronics,Mobile,1,16493,0.15,14019.05
1287,2026-01-19,Anjali,Female,Hyderabad,South,Clothing,Shoes,5,45205,0.15,192121.25
1288,2026-08-30,Arjun,Male,Bangalore,South,Electronics,Mobile,3,16135,0.05,45984.75
1289,2026-05-30,Vijay,Male,Hyderabad,South,Furniture,Table,1,17114,0.0,17114.0
1290,2026-03-18,Arjun,Male,Chennai,South,Grocery,Sugar,3,9260,0.05,26391.0
1291,2026-05-26,Priya,Female,Pune,West,Electronics,Mobile,3,4458,0.0,13374.0
1292,2026-10-07,Anjali,Female,Pune,West,Electronics,Headphones,1,32596,0.1,29336.4
1293,2026-04-19,Sneha,Female,Chennai,South,Grocery,Oil,2,31107,0.1,55992.6
1294,2026-03-11,Ramesh,Male,Delhi,North,Electronics,Headphones,1,31467,0.0,31467.0
1295,2026-01-05,Anjali,Male,Mumbai,West,Electronics,Laptop,4,3813,0.15,12964.2
1296,2026-10-27,Arjun,Female,Delhi,North,Grocery,Oil,2,8358,0.05,15880.2
1297,2026-07-28,Priya,Female,Chennai,South,Clothing,Jeans,2,19301,0.05,36671.9
1298,2026-11-29,Arjun,Male,Pune,West,Grocery,Oil,4,30237,0.15,102805.8
1299,2026-05-16,Anjali,Male,Hyderabad,South,Furniture,Table,1,3183,0.0,3183.0
1300,2026-01-05,Anjali,Female,Pune,West,Electronics,Headphones,4,48331,0.05,183657.8
1301,2026-08-19,Vijay,Male,Mumbai,West,Electronics,Laptop,5,13495,0.05,64101.25
1302,2026-05-22,Anjali,Male,Delhi,North,Grocery,Oil,4,19269,0.0,77076.0
1303,2026-09-06,Ramesh,Male,Bangalore,South,Electronics,Mobile,1,49592,0.05,47112.4
1304,2026-11-07,Sneha,Male,Chennai,South,Furniture,Table,2,36135,0.05,68656.5
1305,2026-01-12,Kiran,Male,Pune,West,Furniture,Sofa,4,24919,0.05,94692.2
1306,2026-08-04,Rahul,Female,Bangalore,South,Clothing,Jeans,5,34694,0.05,164796.5
1307,2026-06-12,Rahul,Male,Pune,West,Clothing,Shoes,4,40561,0.0,162244.0
1308,2026-01-25,Rahul,Male,Bangalore,South,Furniture,Table,4,48995,0.05,186181.0
1309,2026-11-17,Sneha,Female,Delhi,North,Clothing,Shirt,4,8386,0.05,31866.8
1310,2026-01-25,Arjun,Male,Pune,West,Clothing,Shirt,4,11238,0.1,40456.8
1311,2026-03-20,Anjali,Male,Bangalore,South,Grocery,Rice,2,17447,0.0,34894.0
1312,2026-06-09,Arjun,Male,Mumbai,West,Grocery,Rice,4,35362,0.05,134375.6
1313,2026-01-05,Priya,Female,Pune,West,Clothing,Shoes,3,6530,0.1,17631.0
1314,2026-02-25,Kiran,Male,Bangalore,South,Electronics,Mobile,3,49941,0.0,149823.0
1315,2026-07-09,Sneha,Male,Chennai,South,Electronics,Headphones,5,5548,0.15,23579.0
1316,2026-11-04,Arjun,Female,Mumbai,West,Electronics,Headphones,1,43208,0.1,38887.2
1317,2026-04-26,Kiran,Female,Mumbai,West,Grocery,Oil,2,15522,0.0,31044.0
1318,2026-01-14,Kiran,Male,Delhi,North,Furniture,Sofa,3,26815,0.05,76422.75
1319,2026-09-03,Sneha,Male,Delhi,North,Clothing,Shirt,2,24382,0.0,48764.0
1320,2026-03-06,Arjun,Male,Delhi,North,Clothing,Shoes,2,5642,0.0,11284.0
1321,2026-06-22,Vijay,Female,Bangalore,South,Clothing,Shirt,5,16152,0.05,76722.0
1322,2026-11-04,Vijay,Male,Hyderabad,South,Furniture,Chair,4,10734,0.1,38642.4
1323,2026-04-22,Anjali,Female,Delhi,North,Clothing,Jeans,4,25221,0.15,85751.4
1324,2026-02-11,Arjun,Female,Chennai,South,Electronics,Laptop,4,30720,0.05,116736.0
1325,2026-05-09,Rahul,Female,Delhi,North,Electronics,Laptop,1,3291,0.0,3291.0
1326,2026-08-20,Arjun,Female,Delhi,North,Electronics,Mobile,2,20381,0.15,34647.7
1327,2026-03-20,Ramesh,Female,Chennai,South,Furniture,Table,3,23353,0.15,59550.15
1328,2026-01-08,Arjun,Female,Delhi,North,Furniture,Chair,4,22714,0.0,90856.0
1329,2026-06-01,Ramesh,Male,Hyderabad,South,Furniture,Sofa,1,7888,0.1,7099.2
1330,2026-07-30,Kiran,Male,Mumbai,West,Electronics,Mobile,4,9966,0.15,33884.4
1331,2026-12-16,Sneha,Female,Mumbai,West,Furniture,Sofa,2,30056,0.0,60112.0
1332,2026-05-16,Vijay,Female,Bangalore,South,Clothing,Shoes,4,23988,0.1,86356.8
1333,2026-10-19,Sneha,Female,Hyderabad,South,Electronics,Mobile,2,25638,0.0,51276.0
1334,2026-09-23,Arjun,Female,Pune,West,Electronics,Laptop,1,20769,0.1,18692.1
1335,2026-12-17,Vijay,Female,Mumbai,West,Furniture,Table,5,42776,0.15,181798.0
1336,2026-07-02,Ramesh,Male,Mumbai,West,Clothing,Shoes,2,45938,0.0,91876.0
1337,2026-08-01,Anjali,Female,Chennai,South,Clothing,Jeans,1,11989,0.05,11389.55
1338,2026-02-01,Sneha,Male,Chennai,South,Clothing,Shirt,5,12358,0.05,58700.5
1339,2026-05-29,Sneha,Female,Hyderabad,South,Grocery,Rice,2,35064,0.0,70128.0
1340,2026-09-13,Sneha,Female,Pune,West,Grocery,Oil,4,42819,0.1,154148.4
1341,2026-09-15,Arjun,Male,Chennai,South,Electronics,Mobile,4,28544,0.0,114176.0
1342,2026-02-13,Arjun,Female,Mumbai,West,Furniture,Table,3,46586,0.15,118794.3
1343,2026-04-28,Priya,Male,Chennai,South,Electronics,Laptop,1,8806,0.1,7925.4
1344,2026-08-17,Kiran,Female,Delhi,North,Clothing,Shoes,4,9596,0.15,32626.4
1345,2026-04-14,Priya,Female,Bangalore,South,Clothing,Shirt,4,25960,0.1,93456.0
1346,2026-10-29,Kiran,Male,Bangalore,South,Clothing,Shoes,1,3181,0.0,3181.0
1347,2026-08-22,Rahul,Female,Chennai,South,Clothing,Shirt,5,19463,0.05,92449.25
1348,2026-01-20,Priya,Female,Pune,West,Grocery,Rice,1,19973,0.0,19973.0
1349,2026-04-21,Arjun,Female,Chennai,South,Furniture,Sofa,3,17181,0.15,43811.55
1350,2026-08-18,Arjun,Female,Mumbai,West,Clothing,Jeans,3,23805,0.0,71415.0
1351,2026-01-20,Ramesh,Male,Delhi,North,Clothing,Jeans,4,33948,0.0,135792.0
1352,2026-12-02,Rahul,Male,Mumbai,West,Electronics,Mobile,3,16187,0.0,48561.0
1353,2026-06-08,Anjali,Female,Mumbai,West,Grocery,Oil,2,16129,0.05,30645.1
1354,2026-04-19,Anjali,Female,Chennai,South,Electronics,Headphones,3,12793,0.15,32622.15
1355,2026-06-22,Anjali,Female,Bangalore,South,Clothing,Shirt,4,48931,0.1,176151.6
1356,2026-04-23,Priya,Female,Hyderabad,South,Furniture,Chair,2,33698,0.15,57286.6
1357,2026-10-28,Ramesh,Male,Chennai,South,Furniture,Sofa,1,33887,0.05,32192.65
1358,2026-03-19,Anjali,Male,Pune,West,Grocery,Sugar,3,34601,0.1,93422.7
1359,2026-02-19,Priya,Male,Hyderabad,South,Clothing,Shirt,1,30368,0.05,28849.6
1360,2026-12-31,Priya,Male,Chennai,South,Electronics,Mobile,5,35625,0.0,178125.0
1361,2026-12-15,Vijay,Male,Chennai,South,Clothing,Shoes,2,16470,0.0,32940.0
1362,2026-12-22,Sneha,Female,Mumbai,West,Electronics,Laptop,2,25379,0.0,50758.0
1363,2026-11-09,Anjali,Female,Mumbai,West,Clothing,Shoes,2,29412,0.15,50000.4
1364,2026-02-26,Kiran,Female,Hyderabad,South,Clothing,Jeans,4,7631,0.15,25945.4
1365,2026-12-08,Anjali,Male,Hyderabad,South,Grocery,Rice,4,37581,0.05,142807.8
1366,2026-07-01,Kiran,Female,Chennai,South,Furniture,Table,2,32691,0.15,55574.7
1367,2026-08-16,Vijay,Male,Hyderabad,South,Electronics,Mobile,4,41900,0.0,167600.0
1368,2026-07-15,Rahul,Male,Mumbai,West,Clothing,Jeans,3,38428,0.0,115284.0
1369,2026-07-22,Anjali,Female,Chennai,South,Furniture,Table,2,49923,0.15,84869.1
1370,2026-05-22,Ramesh,Male,Delhi,North,Clothing,Jeans,4,36827,0.15,125211.8
1371,2026-11-01,Priya,Male,Bangalore,South,Electronics,Mobile,5,34621,0.0,173105.0
1372,2026-06-27,Arjun,Female,Hyderabad,South,Electronics,Laptop,5,25100,0.0,125500.0
1373,2026-03-02,Rahul,Female,Bangalore,South,Electronics,Headphones,1,9979,0.0,9979.0
1374,2026-07-17,Rahul,Male,Bangalore,South,Furniture,Chair,1,21108,0.05,20052.6
1375,2026-02-26,Rahul,Female,Bangalore,South,Electronics,Laptop,2,14457,0.15,24576.9
1376,2026-03-17,Vijay,Male,Bangalore,South,Grocery,Sugar,5,3850,0.05,18287.5
1377,2026-08-31,Kiran,Male,Pune,West,Grocery,Sugar,2,17094,0.15,29059.8
1378,2026-08-02,Kiran,Female,Delhi,North,Grocery,Oil,4,30673,0.15,104288.2
1379,2026-06-17,Rahul,Female,Delhi,North,Furniture,Table,4,15039,0.05,57148.2
1380,2026-09-11,Priya,Female,Bangalore,South,Electronics,Headphones,2,16380,0.15,27846.0
1381,2026-06-16,Anjali,Male,Mumbai,West,Electronics,Mobile,4,18758,0.05,71280.4
1382,2026-11-03,Priya,Female,Hyderabad,South,Furniture,Table,3,32758,0.0,98274.0
1383,2026-02-16,Kiran,Female,Mumbai,West,Clothing,Shirt,4,7339,0.1,26420.4
1384,2026-09-25,Rahul,Male,Pune,West,Grocery,Oil,2,7071,0.15,12020.7
1385,2026-02-09,Sneha,Male,Chennai,South,Electronics,Headphones,3,14037,0.1,37899.9
1386,2026-04-17,Arjun,Female,Mumbai,West,Electronics,Headphones,5,47071,0.15,200051.75
1387,2026-01-12,Priya,Female,Pune,West,Clothing,Jeans,3,2691,0.0,8073.0
1388,2026-06-11,Anjali,Female,Hyderabad,South,Furniture,Chair,5,49921,0.0,249605.0
1389,2026-10-10,Arjun,Male,Pune,West,Clothing,Shoes,3,8538,0.15,21771.9
1390,2026-05-13,Priya,Male,Chennai,South,Electronics,Laptop,4,24317,0.05,92404.6
1391,2026-05-14,Priya,Female,Mumbai,West,Electronics,Laptop,4,44617,0.05,169544.6
1392,2026-08-01,Vijay,Female,Mumbai,West,Electronics,Headphones,2,46543,0.15,79123.1
1393,2026-06-05,Vijay,Female,Pune,West,Furniture,Table,2,4179,0.0,8358.0
1394,2026-02-10,Priya,Male,Pune,West,Electronics,Laptop,3,18199,0.05,51867.15
1395,2026-05-30,Ramesh,Male,Bangalore,South,Clothing,Shoes,1,18810,0.15,15988.5
1396,2026-07-31,Arjun,Female,Mumbai,West,Furniture,Table,3,9222,0.0,27666.0
1397,2026-07-20,Anjali,Female,Bangalore,South,Clothing,Shoes,4,2058,0.05,7820.4
1398,2026-10-30,Sneha,Male,Hyderabad,South,Grocery,Sugar,3,33309,0.0,99927.0
1399,2026-05-22,Anjali,Female,Delhi,North,Furniture,Chair,5,44433,0.15,188840.25
1400,2026-07-29,Priya,Male,Hyderabad,South,Furniture,Chair,3,29616,0.1,79963.2
1401,2026-02-15,Sneha,Female,Pune,West,Furniture,Sofa,3,17861,0.15,45545.55
1402,2026-11-30,Priya,Female,Mumbai,West,Electronics,Mobile,3,46838,0.05,133488.3
1403,2026-05-30,Vijay,Male,Hyderabad,South,Electronics,Mobile,2,47817,0.1,86070.6
1404,2026-07-20,Anjali,Female,Chennai,South,Clothing,Shoes,3,42509,0.1,114774.3
1405,2026-05-01,Anjali,Male,Delhi,North,Furniture,Table,1,11102,0.15,9436.7
1406,2026-10-13,Ramesh,Female,Mumbai,West,Clothing,Jeans,5,14240,0.15,60520.0
1407,2026-11-30,Sneha,Male,Hyderabad,South,Grocery,Rice,3,29592,0.1,79898.4
1408,2026-03-27,Ramesh,Female,Mumbai,West,Furniture,Table,1,40672,0.05,38638.4
1409,2026-02-19,Arjun,Male,Delhi,North,Clothing,Shirt,4,878,0.15,2985.2
1410,2026-07-20,Arjun,Male,Delhi,North,Electronics,Laptop,3,7951,0.0,23853.0
1411,2026-03-06,Vijay,Male,Mumbai,West,Furniture,Chair,2,49979,0.15,84964.3
1412,2026-11-04,Arjun,Female,Mumbai,West,Clothing,Jeans,1,45814,0.05,43523.3
1413,2026-11-07,Kiran,Female,Delhi,North,Furniture,Table,4,12566,0.15,42724.4
1414,2026-12-08,Anjali,Female,Mumbai,West,Grocery,Oil,4,49168,0.1,177004.8
1415,2026-03-28,Sneha,Female,Bangalore,South,Furniture,Sofa,1,42852,0.15,36424.2
1416,2026-09-19,Rahul,Male,Pune,West,Electronics,Mobile,1,6816,0.15,5793.6
1417,2026-04-19,Ramesh,Male,Chennai,South,Grocery,Oil,1,45596,0.0,45596.0
1418,2026-05-21,Arjun,Female,Pune,West,Furniture,Chair,4,30619,0.0,122476.0
1419,2026-12-19,Rahul,Male,Hyderabad,South,Clothing,Shirt,3,29175,0.15,74396.25
1420,2026-08-21,Ramesh,Female,Delhi,North,Electronics,Laptop,2,5582,0.05,10605.8
1421,2026-11-03,Priya,Male,Delhi,North,Electronics,Laptop,1,33723,0.0,33723.0
1422,2026-11-29,Kiran,Female,Hyderabad,South,Furniture,Chair,3,34385,0.1,92839.5
1423,2026-04-19,Anjali,Male,Delhi,North,Electronics,Headphones,4,45739,0.15,155512.6
1424,2026-01-08,Ramesh,Male,Hyderabad,South,Electronics,Mobile,4,3421,0.0,13684.0
1425,2026-06-24,Anjali,Female,Pune,West,Furniture,Table,5,826,0.0,4130.0
1426,2026-05-27,Kiran,Female,Bangalore,South,Clothing,Jeans,1,25095,0.05,23840.25
1427,2026-05-23,Ramesh,Male,Mumbai,West,Electronics,Laptop,4,44509,0.1,160232.4
1428,2026-11-03,Priya,Male,Bangalore,South,Furniture,Chair,1,49453,0.05,46980.35
1429,2026-02-08,Anjali,Male,Bangalore,South,Clothing,Jeans,3,11481,0.0,34443.0
1430,2026-06-15,Priya,Female,Mumbai,West,Clothing,Shoes,5,11877,0.0,59385.0
1431,2026-08-23,Ramesh,Male,Pune,West,Grocery,Oil,1,28769,0.15,24453.65
1432,2026-02-18,Kiran,Male,Delhi,North,Furniture,Table,5,9528,0.05,45258.0
1433,2026-04-17,Rahul,Female,Hyderabad,South,Furniture,Chair,4,10616,0.05,40340.8
1434,2026-05-02,Sneha,Female,Chennai,South,Electronics,Headphones,1,36888,0.05,35043.6
1435,2026-12-01,Ramesh,Male,Mumbai,West,Clothing,Shoes,3,13567,0.15,34595.85
1436,2026-06-16,Rahul,Female,Chennai,South,Grocery,Oil,3,1241,0.15,3164.55
1437,2026-11-17,Ramesh,Male,Mumbai,West,Electronics,Headphones,4,39432,0.15,134068.8
1438,2026-05-06,Priya,Male,Mumbai,West,Furniture,Chair,2,40479,0.05,76910.1
1439,2026-07-23,Sneha,Male,Hyderabad,South,Clothing,Shirt,2,12051,0.15,20486.7
1440,2026-12-10,Priya,Male,Mumbai,West,Electronics,Laptop,2,39848,0.05,75711.2
1441,2026-12-29,Vijay,Male,Chennai,South,Electronics,Mobile,3,7697,0.05,21936.45
1442,2026-02-06,Rahul,Female,Bangalore,South,Furniture,Table,3,2269,0.0,6807.0
1443,2026-07-20,Ramesh,Male,Delhi,North,Furniture,Sofa,4,885,0.15,3009.0
1444,2026-08-12,Vijay,Female,Delhi,North,Furniture,Sofa,4,34804,0.0,139216.0
1445,2026-06-11,Arjun,Female,Mumbai,West,Electronics,Laptop,1,2452,0.0,2452.0
1446,2026-04-19,Priya,Female,Delhi,North,Furniture,Sofa,3,46733,0.05,133189.05
1447,2026-05-19,Kiran,Female,Hyderabad,South,Electronics,Mobile,4,26232,0.15,89188.8
1448,2026-12-20,Priya,Female,Chennai,South,Electronics,Headphones,5,37872,0.1,170424.0
1449,2026-04-14,Sneha,Male,Chennai,South,Electronics,Laptop,3,20319,0.05,57909.15
1450,2026-01-05,Ramesh,Male,Bangalore,South,Furniture,Chair,5,19051,0.15,80966.75
1451,2026-09-24,Sneha,Male,Mumbai,West,Clothing,Shoes,3,1240,0.05,3534.0
1452,2026-01-05,Ramesh,Female,Mumbai,West,Clothing,Shirt,3,26186,0.15,66774.3
1453,2026-01-17,Priya,Male,Mumbai,West,Electronics,Mobile,2,48751,0.05,92626.9
1454,2026-03-16,Ramesh,Female,Bangalore,South,Grocery,Oil,2,38215,0.05,72608.5
1455,2026-06-28,Arjun,Female,Chennai,South,Furniture,Chair,3,36693,0.0,110079.0
1456,2026-06-12,Vijay,Male,Chennai,South,Clothing,Shoes,4,41962,0.0,167848.0
1457,2026-08-13,Vijay,Female,Hyderabad,South,Grocery,Rice,1,2484,0.0,2484.0
1458,2026-01-13,Kiran,Female,Chennai,South,Furniture,Table,3,2590,0.0,7770.0
1459,2026-12-15,Sneha,Male,Delhi,North,Furniture,Sofa,2,27203,0.05,51685.7
1460,2026-10-04,Vijay,Female,Chennai,South,Clothing,Jeans,2,27043,0.05,51381.7
1461,2026-09-21,Rahul,Male,Bangalore,South,Electronics,Headphones,1,27910,0.1,25119.0
1462,2026-02-06,Ramesh,Male,Pune,West,Furniture,Sofa,1,3463,0.0,3463.0
1463,2026-05-07,Ramesh,Female,Delhi,North,Electronics,Laptop,4,7395,0.0,29580.0
1464,2026-09-17,Sneha,Male,Chennai,South,Clothing,Shoes,1,21381,0.05,20311.95
1465,2026-06-22,Vijay,Female,Pune,West,Furniture,Sofa,3,41969,0.15,107020.95
1466,2026-03-07,Vijay,Male,Delhi,North,Electronics,Headphones,3,8649,0.15,22054.95
1467,2026-01-13,Vijay,Male,Bangalore,South,Clothing,Jeans,4,39333,0.05,149465.4
1468,2026-04-30,Sneha,Male,Mumbai,West,Clothing,Shoes,3,3051,0.1,8237.7
1469,2026-08-21,Sneha,Male,Chennai,South,Clothing,Shirt,5,28554,0.0,142770.0
1470,2026-08-02,Kiran,Male,Delhi,North,Electronics,Headphones,5,23964,0.0,119820.0
1471,2026-05-28,Vijay,Female,Pune,West,Clothing,Jeans,4,1689,0.15,5742.6
1472,2026-12-01,Sneha,Female,Pune,West,Clothing,Jeans,4,8344,0.15,28369.6
1473,2026-10-17,Rahul,Female,Mumbai,West,Electronics,Headphones,2,9327,0.1,16788.6
1474,2026-03-20,Ramesh,Male,Bangalore,South,Furniture,Sofa,1,14127,0.0,14127.0
1475,2026-10-21,Ramesh,Male,Hyderabad,South,Clothing,Shirt,2,3267,0.05,6207.3
1476,2026-11-16,Arjun,Female,Bangalore,South,Grocery,Rice,5,15375,0.0,76875.0
1477,2026-06-11,Anjali,Female,Chennai,South,Electronics,Laptop,3,32502,0.0,97506.0
1478,2026-06-26,Sneha,Female,Mumbai,West,Clothing,Shoes,3,43248,0.1,116769.6
1479,2026-08-06,Arjun,Male,Mumbai,West,Furniture,Chair,1,32541,0.1,29286.9
1480,2026-08-01,Arjun,Male,Mumbai,West,Furniture,Chair,2,6418,0.1,11552.4
1481,2026-10-08,Sneha,Male,Delhi,North,Electronics,Laptop,4,33390,0.0,133560.0
1482,2026-04-11,Sneha,Female,Delhi,North,Grocery,Sugar,3,1416,0.05,4035.6
1483,2026-09-13,Sneha,Male,Mumbai,West,Grocery,Rice,3,1619,0.05,4614.15
1484,2026-08-17,Arjun,Female,Mumbai,West,Electronics,Headphones,1,13424,0.05,12752.8
1485,2026-04-10,Arjun,Male,Bangalore,South,Grocery,Rice,1,30254,0.05,28741.3
1486,2026-09-20,Anjali,Female,Delhi,North,Electronics,Mobile,1,18235,0.15,15499.75
1487,2026-11-06,Sneha,Male,Chennai,South,Grocery,Oil,4,19704,0.15,66993.6
1488,2026-04-28,Sneha,Female,Mumbai,West,Electronics,Headphones,3,7580,0.0,22740.0
1489,2026-01-13,Arjun,Female,Delhi,North,Grocery,Sugar,5,44717,0.05,212405.75
1490,2026-06-12,Ramesh,Male,Bangalore,South,Clothing,Shirt,4,37361,0.05,141971.8
1491,2026-06-20,Ramesh,Female,Pune,West,Electronics,Mobile,4,24187,0.0,96748.0
1492,2026-06-05,Vijay,Male,Bangalore,South,Grocery,Oil,1,20407,0.1,18366.3
1493,2026-06-30,Rahul,Male,Hyderabad,South,Grocery,Oil,4,3966,0.05,15070.8
1494,2026-08-12,Arjun,Male,Pune,West,Electronics,Mobile,5,15593,0.1,70168.5
1495,2026-01-16,Vijay,Male,Hyderabad,South,Furniture,Table,4,20193,0.15,68656.2
1496,2026-11-27,Vijay,Male,Delhi,North,Grocery,Rice,4,21036,0.15,71522.4
1497,2026-06-06,Rahul,Female,Hyderabad,South,Grocery,Rice,3,45771,0.1,123581.7
1498,2026-08-06,Anjali,Female,Mumbai,West,Electronics,Headphones,4,39482,0.15,134238.8
1499,2026-05-23,Vijay,Female,Hyderabad,South,Furniture,Chair,4,12821,0.1,46155.6
1500,2026-07-18,Rahul,Male,Pune,West,Electronics,Laptop,3,46269,0.15,117985.95
1501,2026-09-24,Arjun,Male,Bangalore,South,Electronics,Mobile,3,23952,0.1,64670.4
1502,2026-02-18,Kiran,Female,Mumbai,West,Furniture,Sofa,4,8782,0.0,35128.0
1503,2026-06-08,Ramesh,Female,Pune,West,Grocery,Oil,4,42652,0.1,153547.2
1504,2026-09-05,Sneha,Male,Bangalore,South,Clothing,Shirt,2,6039,0.0,12078.0
1505,2026-03-02,Rahul,Male,Bangalore,South,Clothing,Shoes,2,47218,0.15,80270.6
1506,2026-08-11,Sneha,Male,Pune,West,Electronics,Mobile,2,31533,0.05,59912.7
1507,2026-04-18,Ramesh,Male,Pune,West,Clothing,Shirt,4,592,0.1,2131.2
1508,2026-03-11,Ramesh,Female,Chennai,South,Electronics,Mobile,3,14079,0.15,35901.45
1509,2026-11-28,Priya,Male,Mumbai,West,Furniture,Sofa,2,10785,0.0,21570.0
1510,2026-09-17,Anjali,Male,Hyderabad,South,Clothing,Shoes,2,30973,0.05,58848.7
1511,2026-10-26,Arjun,Female,Delhi,North,Furniture,Chair,2,34164,0.1,61495.2
1512,2026-12-18,Anjali,Male,Bangalore,South,Clothing,Shoes,5,18893,0.15,80295.25
1513,2026-03-29,Rahul,Female,Pune,West,Electronics,Headphones,1,45342,0.15,38540.7
1514,2026-04-11,Anjali,Female,Delhi,North,Clothing,Shirt,5,22701,0.15,96479.25
1515,2026-06-19,Anjali,Female,Mumbai,West,Clothing,Shoes,3,24632,0.15,62811.6
1516,2026-12-15,Priya,Female,Bangalore,South,Furniture,Sofa,5,15614,0.0,78070.0
1517,2026-09-05,Kiran,Male,Delhi,North,Electronics,Mobile,4,23916,0.05,90880.8
1518,2026-08-29,Priya,Female,Bangalore,South,Furniture,Chair,1,27328,0.1,24595.2
1519,2026-12-25,Priya,Female,Mumbai,West,Electronics,Mobile,3,40646,0.0,121938.0
1520,2026-06-30,Priya,Female,Pune,West,Electronics,Mobile,5,41175,0.0,205875.0
1521,2026-12-31,Anjali,Female,Mumbai,West,Electronics,Mobile,1,15517,0.05,14741.15
1522,2026-07-12,Ramesh,Female,Bangalore,South,Furniture,Sofa,1,20684,0.0,20684.0
1523,2026-07-16,Vijay,Male,Bangalore,South,Grocery,Rice,1,19264,0.15,16374.4
1524,2026-04-19,Anjali,Male,Chennai,South,Electronics,Headphones,4,10621,0.1,38235.6
1525,2026-10-06,Rahul,Female,Bangalore,South,Grocery,Rice,5,4657,0.15,19792.25
1526,2026-05-27,Vijay,Male,Bangalore,South,Grocery,Rice,5,39564,0.15,168147.0
1527,2026-09-28,Priya,Male,Pune,West,Grocery,Oil,1,21054,0.15,17895.9
1528,2026-07-08,Anjali,Female,Hyderabad,South,Furniture,Sofa,3,45195,0.1,122026.5
1529,2026-06-30,Vijay,Female,Delhi,North,Grocery,Oil,4,16773,0.0,67092.0
1530,2026-09-06,Anjali,Female,Delhi,North,Electronics,Headphones,5,37644,0.0,188220.0
1531,2026-03-26,Arjun,Female,Pune,West,Electronics,Laptop,2,23018,0.1,41432.4
1532,2026-02-07,Priya,Male,Chennai,South,Grocery,Sugar,4,12351,0.15,41993.4
1533,2026-11-10,Rahul,Female,Mumbai,West,Furniture,Chair,5,22512,0.1,101304.0
1534,2026-02-16,Sneha,Female,Pune,West,Electronics,Laptop,3,16689,0.0,50067.0
1535,2026-09-29,Priya,Male,Pune,West,Electronics,Mobile,5,18475,0.0,92375.0
1536,2026-01-09,Ramesh,Male,Bangalore,South,Clothing,Shoes,2,31586,0.05,60013.4
1537,2026-04-21,Ramesh,Male,Bangalore,South,Clothing,Shirt,1,28583,0.15,24295.55
1538,2026-02-20,Anjali,Male,Delhi,North,Electronics,Mobile,1,38178,0.0,38178.0
1539,2026-06-16,Arjun,Female,Hyderabad,South,Furniture,Table,3,23849,0.0,71547.0
1540,2026-03-14,Arjun,Female,Hyderabad,South,Electronics,Mobile,3,780,0.0,2340.0
1541,2026-02-18,Anjali,Female,Pune,West,Grocery,Rice,3,36276,0.1,97945.2
1542,2026-09-28,Anjali,Female,Delhi,North,Furniture,Chair,1,39974,0.05,37975.3
1543,2026-03-19,Rahul,Male,Mumbai,West,Clothing,Shirt,3,24718,0.15,63030.9
1544,2026-12-05,Sneha,Male,Pune,West,Clothing,Shirt,4,23355,0.1,84078.0
1545,2026-10-10,Vijay,Female,Hyderabad,South,Electronics,Headphones,5,18724,0.0,93620.0
1546,2026-02-12,Rahul,Male,Delhi,North,Grocery,Oil,3,35631,0.15,90859.05
1547,2026-11-09,Arjun,Female,Mumbai,West,Furniture,Sofa,2,19577,0.1,35238.6
1548,2026-03-24,Priya,Female,Pune,West,Grocery,Sugar,3,11989,0.15,30571.95
1549,2026-02-22,Priya,Male,Mumbai,West,Grocery,Rice,1,21615,0.05,20534.25
1550,2026-11-30,Arjun,Female,Chennai,South,Grocery,Rice,1,10908,0.15,9271.8
1551,2026-07-16,Priya,Female,Chennai,South,Electronics,Mobile,2,16502,0.05,31353.8
1552,2026-03-25,Sneha,Male,Pune,West,Furniture,Sofa,4,39300,0.0,157200.0
1553,2026-01-29,Vijay,Female,Pune,West,Furniture,Sofa,5,37723,0.15,160322.75
1554,2026-01-17,Rahul,Female,Bangalore,South,Electronics,Laptop,2,38656,0.05,73446.4
1555,2026-08-07,Ramesh,Female,Bangalore,South,Electronics,Mobile,1,2088,0.05,1983.6
1556,2026-07-27,Rahul,Female,Chennai,South,Furniture,Table,2,32188,0.1,57938.4
1557,2026-08-07,Arjun,Male,Bangalore,South,Clothing,Jeans,2,32282,0.1,58107.6
1558,2026-04-18,Priya,Female,Pune,West,Grocery,Sugar,1,46105,0.15,39189.25
1559,2026-11-19,Sneha,Male,Chennai,South,Furniture,Table,5,19333,0.05,91831.75
1560,2026-08-21,Priya,Female,Chennai,South,Clothing,Shirt,1,29331,0.05,27864.45
1561,2026-03-24,Rahul,Male,Chennai,South,Grocery,Oil,5,40487,0.0,202435.0
1562,2026-02-17,Arjun,Male,Bangalore,South,Electronics,Headphones,3,37625,0.1,101587.5
1563,2026-10-28,Anjali,Male,Pune,West,Grocery,Oil,1,41343,0.0,41343.0
1564,2026-03-14,Arjun,Female,Hyderabad,South,Electronics,Headphones,1,40685,0.15,34582.25
1565,2026-10-10,Sneha,Female,Bangalore,South,Grocery,Oil,1,37805,0.05,35914.75
1566,2026-05-12,Arjun,Male,Chennai,South,Grocery,Sugar,5,29138,0.1,131121.0
