Order_ID,Order_Date,Customer,Gender,City,Region,Category,Product,Quantity,Unit_Price,Discount,Sales_Amount
1284,2026-10-11,Rahul,Male,Hyderabad,North,Electronics,Chair,5,41402,0.05,196659.5
1285,2026-10-12,Suresh,Male,Bangalore,South,Grocery,Oil,1,1424,0.05,1352.8
1286,2026-10-13,Anjali,Female,Pune,South,Grocery,Laptop,4,26978,0.15,91725.2
1287,2026-10-14,Ramesh,Female,Hyderabad,North,Furniture,Laptop,2,6006,0.05,11411.4
1288,2026-10-15,Kiran,Female,Pune,West,Clothing,Laptop,4,46918,0.0,187672.0
1289,2026-10-16,Ramesh,Female,Bangalore,South,Clothing,Shoes,4,35663,0.15,121254.2
1290,2026-10-17,Sneha,Male,Chennai,South,Clothing,Chair,1,25104,0.05,23848.8
1291,2026-10-18,Ramesh,Male,Bangalore,West,Clothing,Rice,5,15810,0.15,67192.5
1292,2026-10-19,Anjali,Male,Bangalore,South,Clothing,Laptop,3,8726,0.0,26178.0
1293,2026-10-20,Ramesh,Female,Pune,West,Furniture,Rice,4,12281,0.0,49124.0
1294,2026-10-21,Suresh,Male,Delhi,West,Grocery,Chair,5,6015,0.05,28571.25
1295,2026-10-22,Suresh,Female,Mumbai,West,Grocery,Shoes,3,36633,0.15,93414.15
1296,2026-10-23,Vijay,Female,Mumbai,North,Furniture,Oil,4,17472,0.05,66393.59999999999
1297,2026-10-24,Priya,Male,Chennai,North,Clothing,Shoes,3,32592,0.05,92887.2
1298,2026-10-25,Rahul,Male,Chennai,North,Furniture,Rice,5,11910,0.15,50617.5
1299,2026-10-26,Kiran,Male,Mumbai,West,Grocery,Shoes,2,20022,0.05,38041.8
1300,2026-10-27,Sneha,Female,Delhi,West,Electronics,Shoes,5,9595,0.0,47975.0
1301,2026-10-28,Ramesh,Male,Mumbai,North,Furniture,Oil,1,23547,0.15,20014.95
1302,2026-10-29,Ramesh,Female,Delhi,South,Clothing,Chair,3,20970,0.15,53473.5
1303,2026-10-30,Anjali,Male,Chennai,West,Grocery,Chair,2,43629,0.15,74169.3
1304,2026-10-31,Priya,Female,Hyderabad,South,Grocery,Table,3,9031,0.15,23029.05
1305,2026-11-01,Suresh,Female,Pune,South,Grocery,Shoes,3,37538,0.05,106983.3
1306,2026-11-02,Kiran,Male,Chennai,West,Grocery,Chair,4,22903,0.05,87031.4
1307,2026-11-03,Vijay,Female,Chennai,West,Clothing,Chair,1,43174,0.0,43174.0
1308,2026-11-04,Suresh,Female,Bangalore,South,Electronics,Mobile,3,29622,0.1,79979.40000000001
1309,2026-11-05,Sneha,Male,Bangalore,South,Grocery,Laptop,5,17440,0.1,78480.0
1310,2026-11-06,Priya,Female,Bangalore,North,Furniture,Table,5,30331,0.0,151655.0
1311,2026-11-07,Sneha,Male,Pune,North,Electronics,Shirt,4,11779,0.1,42404.4
1312,2026-11-08,Rahul,Female,Bangalore,West,Grocery,Table,1,38720,0.0,38720.0
1313,2026-11-09,Vijay,Male,Delhi,North,Electronics,Table,1,6977,0.05,6628.15
1314,2026-11-10,Rahul,Male,Mumbai,North,Furniture,Shirt,5,17900,0.15,76075.0
1315,2026-11-11,Anjali,Female,Hyderabad,North,Grocery,Mobile,2,6970,0.15,11849.0
1316,2026-11-12,Sneha,Female,Chennai,North,Furniture,Shoes,4,2562,0.05,9735.6
1317,2026-11-13,Anjali,Female,Delhi,South,Clothing,Oil,4,42298,0.15,143813.2
1318,2026-11-14,Ramesh,Female,Hyderabad,West,Grocery,Chair,5,20380,0.15,86615.0
1319,2026-11-15,Rahul,Female,Delhi,North,Grocery,Laptop,5,35081,0.1,157864.5
1320,2026-11-16,Priya,Male,Delhi,South,Grocery,Rice,2,44939,0.05,85384.09999999999
1321,2026-11-17,Sneha,Female,Chennai,South,Grocery,Shoes,2,14808,0.1,26654.4
1322,2026-11-18,Kiran,Male,Mumbai,South,Clothing,Shirt,1,26527,0.1,23874.3
1323,2026-11-19,Vijay,Male,Bangalore,North,Grocery,Oil,4,31220,0.15,106148.0
1324,2026-11-20,Suresh,Female,Pune,North,Electronics,Shoes,4,35581,0.15,120975.4
1325,2026-11-21,Priya,Male,Mumbai,West,Grocery,Shirt,5,10206,0.05,48478.5
1326,2026-11-22,Priya,Male,Pune,North,Clothing,Chair,1,10337,0.15,8786.449999999999
1327,2026-11-23,Anjali,Male,Chennai,North,Grocery,Mobile,4,39099,0.15,132936.6
1328,2026-11-24,Rahul,Male,Chennai,South,Electronics,Shoes,1,37324,0.05,35457.8
1329,2026-11-25,Sneha,Female,Chennai,West,Clothing,Shirt,1,33573,0.15,28537.05
1330,2026-11-26,Sneha,Male,Hyderabad,North,Clothing,Chair,5,47615,0.1,214267.5
1331,2026-11-27,Ramesh,Female,Pune,North,Electronics,Chair,1,32588,0.05,30958.6
1332,2026-11-28,Ramesh,Female,Mumbai,South,Electronics,Mobile,2,28612,0.15,48640.4
1333,2026-11-29,Vijay,Male,Mumbai,South,Electronics,Table,2,26799,0.0,53598.0
1334,2026-11-30,Anjali,Female,Delhi,North,Electronics,Shoes,3,34957,0.05,99627.45
1335,2026-12-01,Priya,Female,Delhi,West,Electronics,Shoes,5,30563,0.05,145174.25
1336,2026-12-02,Sneha,Female,Delhi,West,Clothing,Table,3,4417,0.0,13251.0
1337,2026-12-03,Kiran,Male,Chennai,South,Clothing,Laptop,2,3436,0.15,5841.2
1338,2026-12-04,Anjali,Female,Mumbai,South,Grocery,Laptop,3,37130,0.15,94681.5
1339,2026-12-05,Vijay,Female,Pune,North,Grocery,Table,5,15006,0.05,71278.5
1340,2026-12-06,Vijay,Female,Chennai,South,Furniture,Oil,5,29305,0.05,139198.75
1341,2026-12-07,Anjali,Male,Hyderabad,North,Grocery,Rice,1,14818,0.15,12595.3
1342,2026-12-08,Vijay,Female,Delhi,West,Grocery,Chair,4,48568,0.15,165131.2
1343,2026-12-09,Anjali,Male,Chennai,West,Electronics,Rice,1,26526,0.1,23873.4
1344,2026-12-10,Suresh,Male,Chennai,North,Electronics,Chair,5,28172,0.05,133817.0
1345,2026-12-11,Anjali,Male,Hyderabad,South,Grocery,Table,2,38917,0.05,73942.3
1346,2026-12-12,Rahul,Male,Bangalore,West,Furniture,Laptop,2,27781,0.0,55562.0
1347,2026-12-13,Anjali,Male,Mumbai,South,Electronics,Oil,1,48942,0.1,44047.8
1348,2026-12-14,Vijay,Male,Pune,West,Grocery,Laptop,5,28591,0.15,121511.75
1349,2026-12-15,Sneha,Female,Bangalore,North,Grocery,Rice,2,38828,0.1,69890.40000000001
1350,2026-12-16,Rahul,Male,Delhi,North,Clothing,Laptop,5,48719,0.15,207055.75
1351,2026-12-17,Vijay,Female,Chennai,North,Furniture,Table,2,19110,0.15,32487.0
1352,2026-12-18,Ramesh,Female,Hyderabad,West,Clothing,Oil,5,1579,0.1,7105.5
1353,2026-12-19,Ramesh,Male,Hyderabad,South,Furniture,Rice,3,30350,0.05,86497.5
1354,2026-12-20,Sneha,Female,Mumbai,South,Electronics,Oil,5,47251,0.15,200816.75
1355,2026-12-21,Sneha,Female,Bangalore,South,Furniture,Shoes,5,21090,0.1,94905.0
1356,2026-12-22,Rahul,Female,Mumbai,West,Grocery,Chair,1,31451,0.0,31451.0
1357,2026-12-23,Suresh,Female,Chennai,West,Grocery,Laptop,3,15827,0.1,42732.9
1358,2026-12-24,Sneha,Male,Mumbai,West,Furniture,Oil,4,13255,0.0,53020.0
1359,2026-12-25,Ramesh,Female,Pune,West,Furniture,Mobile,1,7735,0.15,6574.75
1360,2026-12-26,Anjali,Male,Hyderabad,West,Furniture,Shoes,4,17697,0.1,63709.2
1361,2026-12-27,Vijay,Female,Hyderabad,South,Clothing,Laptop,2,21973,0.1,39551.4
1362,2026-12-28,Ramesh,Female,Delhi,West,Furniture,Chair,4,2531,0.0,10124.0
1363,2026-12-29,Ramesh,Male,Delhi,West,Electronics,Oil,5,41782,0.1,188019.0
1364,2026-12-30,Suresh,Female,Chennai,South,Clothing,Rice,4,42363,0.1,152506.8
1365,2026-12-31,Rahul,Female,Pune,West,Clothing,Chair,1,14787,0.15,12568.95
1366,2027-01-01,Rahul,Female,Bangalore,South,Furniture,Mobile,1,39179,0.1,35261.1
1367,2027-01-02,Priya,Male,Mumbai,South,Electronics,Oil,4,44963,0.05,170859.4
1368,2027-01-03,Suresh,Female,Chennai,North,Clothing,Shirt,1,32730,0.0,32730.0
1369,2027-01-04,Anjali,Male,Delhi,North,Grocery,Shirt,1,19537,0.1,17583.3
1370,2027-01-05,Rahul,Female,Mumbai,North,Clothing,Table,4,27552,0.0,110208.0
1371,2027-01-06,Vijay,Male,Delhi,North,Furniture,Laptop,3,3840,0.0,11520.0
1372,2027-01-07,Sneha,Male,Mumbai,West,Electronics,Rice,3,41144,0.0,123432.0
1373,2027-01-08,Suresh,Female,Bangalore,North,Furniture,Table,2,49164,0.1,88495.2
1374,2027-01-09,Sneha,Female,Chennai,South,Grocery,Oil,1,45703,0.1,41132.7
1375,2027-01-10,Ramesh,Male,Mumbai,West,Grocery,Shirt,4,1641,0.0,6564.0
1376,2027-01-11,Vijay,Male,Pune,North,Grocery,Shirt,1,25925,0.05,24628.75
1377,2027-01-12,Vijay,Female,Hyderabad,South,Furniture,Shirt,5,19781,0.0,98905.0
1378,2027-01-13,Ramesh,Male,Pune,West,Clothing,Oil,1,42549,0.05,40421.55
1379,2027-01-14,Suresh,Female,Pune,West,Furniture,Shirt,1,20925,0.0,20925.0
1380,2027-01-15,Ramesh,Female,Hyderabad,North,Electronics,Chair,3,35306,0.15,90030.3
1381,2027-01-16,Sneha,Female,Pune,West,Clothing,Shoes,4,32613,0.0,130452.0
1382,2027-01-17,Priya,Female,Mumbai,South,Grocery,Oil,1,4770,0.0,4770.0
1383,2027-01-18,Vijay,Male,Mumbai,West,Furniture,Rice,3,43314,0.1,116947.8
1384,2027-01-19,Kiran,Female,Mumbai,South,Grocery,Shoes,2,5183,0.05,9847.699999999999
1385,2027-01-20,Kiran,Male,Hyderabad,West,Grocery,Table,3,40384,0.15,102979.2
1386,2027-01-21,Sneha,Female,Pune,North,Electronics,Rice,3,30309,0.05,86380.65
1387,2027-01-22,Anjali,Male,Hyderabad,South,Clothing,Shoes,3,35052,0.15,89382.59999999999
1388,2027-01-23,Rahul,Female,Mumbai,West,Electronics,Mobile,1,4286,0.0,4286.0
1389,2027-01-24,Ramesh,Male,Pune,West,Electronics,Shirt,1,22150,0.1,19935.0
1390,2027-01-25,Ramesh,Male,Pune,West,Electronics,Mobile,2,29206,0.1,52570.8
1391,2027-01-26,Anjali,Female,Delhi,South,Grocery,Laptop,5,9690,0.05,46027.5
1392,2027-01-27,Anjali,Female,Delhi,South,Electronics,Laptop,5,38696,0.1,174132.0
1393,2027-01-28,Sneha,Female,Bangalore,South,Electronics,Shoes,5,39949,0.05,189757.75
1394,2027-01-29,Sneha,Female,Chennai,North,Clothing,Mobile,2,40161,0.05,76305.9
1395,2027-01-30,Anjali,Male,Delhi,North,Clothing,Oil,5,30209,0.15,128388.25
1396,2027-01-31,Vijay,Female,Hyderabad,South,Electronics,Rice,5,45929,0.05,218162.75
1397,2027-02-01,Sneha,Male,Delhi,West,Clothing,Mobile,3,15392,0.15,39249.6
1398,2027-02-02,Priya,Male,Bangalore,North,Clothing,Laptop,1,10143,0.1,9128.7
1399,2027-02-03,Sneha,Female,Pune,South,Electronics,Mobile,1,10443,0.05,9920.85
1400,2027-02-04,Ramesh,Male,Bangalore,West,Grocery,Oil,3,43740,0.05,124659.0
1401,2027-02-05,Sneha,Male,Pune,North,Electronics,Mobile,3,46260,0.0,138780.0
1402,2027-02-06,Vijay,Male,Pune,West,Clothing,Rice,3,21542,0.05,61394.7
1403,2027-02-07,Anjali,Male,Chennai,West,Grocery,Table,1,44394,0.05,42174.3
1404,2027-02-08,Ramesh,Female,Delhi,West,Furniture,Oil,5,7369,0.0,36845.0
1405,2027-02-09,Sneha,Female,Hyderabad,West,Grocery,Laptop,3,40937,0.0,122811.0
1406,2027-02-10,Vijay,Female,Hyderabad,North,Clothing,Rice,2,44806,0.1,80650.8
1407,2027-02-11,Priya,Female,Mumbai,North,Grocery,Mobile,3,43333,0.05,123499.05
1408,2027-02-12,Sneha,Male,Pune,North,Electronics,Mobile,4,21418,0.1,77104.8
1409,2027-02-13,Vijay,Male,Hyderabad,South,Furniture,Table,3,28879,0.1,77973.3
1410,2027-02-14,Priya,Female,Chennai,North,Furniture,Laptop,1,43439,0.0,43439.0
1411,2027-02-15,Anjali,Female,Pune,West,Furniture,Laptop,3,25774,0.15,65723.7
1412,2027-02-16,Sneha,Female,Chennai,North,Clothing,Chair,4,18196,0.1,65505.6
1413,2027-02-17,Priya,Male,Hyderabad,West,Clothing,Laptop,2,3462,0.15,5885.4
1414,2027-02-18,Ramesh,Female,Hyderabad,South,Furniture,Table,5,14351,0.05,68167.25
1415,2027-02-19,Anjali,Female,Mumbai,West,Grocery,Shirt,3,46247,0.0,138741.0
1416,2027-02-20,Ramesh,Female,Hyderabad,West,Furniture,Chair,4,5796,0.05,22024.8
1417,2027-02-21,Kiran,Male,Pune,West,Grocery,Chair,4,15245,0.05,57931.0
1418,2027-02-22,Suresh,Male,Pune,South,Grocery,Mobile,2,6230,0.0,12460.0
1419,2027-02-23,Sneha,Male,Pune,North,Clothing,Mobile,1,14421,0.05,13699.95
1420,2027-02-24,Priya,Male,Mumbai,North,Grocery,Laptop,3,33394,0.0,100182.0
1421,2027-02-25,Suresh,Male,Mumbai,South,Furniture,Chair,4,6102,0.15,20746.8
1422,2027-02-26,Suresh,Male,Hyderabad,West,Clothing,Shoes,2,18075,0.05,34342.5
1423,2027-02-27,Priya,Male,Bangalore,North,Electronics,Mobile,5,19523,0.0,97615.0
1424,2027-02-28,Anjali,Male,Bangalore,South,Electronics,Table,4,45849,0.1,165056.4
1425,2027-03-01,Sneha,Female,Mumbai,North,Clothing,Shoes,2,16497,0.05,31344.3
1426,2027-03-02,Kiran,Female,Hyderabad,South,Furniture,Mobile,1,18250,0.15,15512.5
1427,2027-03-03,Ramesh,Male,Bangalore,West,Electronics,Oil,1,42479,0.0,42479.0
1428,2027-03-04,Vijay,Male,Hyderabad,North,Electronics,Oil,4,23337,0.05,88680.59999999999
1429,2027-03-05,Ramesh,Female,Hyderabad,South,Grocery,Mobile,4,15497,0.05,58888.6
1430,2027-03-06,Vijay,Male,Hyderabad,North,Grocery,Chair,3,39939,0.05,113826.15
1431,2027-03-07,Ramesh,Male,Delhi,North,Furniture,Shirt,2,23567,0.15,40063.9
1432,2027-03-08,Priya,Male,Pune,North,Clothing,Shirt,4,45539,0.0,182156.0
1433,2027-03-09,Kiran,Female,Hyderabad,North,Furniture,Chair,3,21423,0.1,57842.1
1434,2027-03-10,Sneha,Female,Delhi,South,Clothing,Rice,3,9376,0.1,25315.2
1435,2027-03-11,Vijay,Female,Mumbai,West,Electronics,Shirt,4,3387,0.1,12193.2
1436,2027-03-12,Sneha,Female,Bangalore,South,Grocery,Oil,1,42922,0.0,42922.0
1437,2027-03-13,Sneha,Female,Pune,South,Furniture,Table,2,37354,0.1,67237.2
1438,2027-03-14,Sneha,Male,Bangalore,South,Furniture,Chair,2,37448,0.15,63661.6
1439,2027-03-15,Rahul,Female,Pune,West,Clothing,Laptop,1,3341,0.0,3341.0
1440,2027-03-16,Anjali,Male,Bangalore,North,Clothing,Oil,4,29256,0.05,111172.8
1441,2027-03-17,Ramesh,Male,Pune,North,Furniture,Table,2,6540,0.15,11118.0
1442,2027-03-18,Sneha,Female,Bangalore,North,Clothing,Table,4,10804,0.05,41055.2
1443,2027-03-19,Ramesh,Female,Bangalore,West,Furniture,Chair,4,30841,0.1,111027.6
1444,2027-03-20,Sneha,Male,Bangalore,North,Furniture,Table,3,5258,0.15,13407.9
1445,2027-03-21,Vijay,Male,Bangalore,West,Furniture,Chair,1,17510,0.0,17510.0
1446,2027-03-22,Anjali,Male,Mumbai,North,Electronics,Shirt,4,32158,0.15,109337.2
1447,2027-03-23,Anjali,Female,Hyderabad,North,Clothing,Mobile,5,49502,0.05,235134.5
1448,2027-03-24,Priya,Female,Chennai,South,Grocery,Oil,1,38282,0.0,38282.0
1449,2027-03-25,Rahul,Female,Delhi,West,Grocery,Rice,2,1875,0.15,3187.5
1450,2027-03-26,Priya,Female,Chennai,South,Clothing,Mobile,3,34449,0.15,87844.95
1451,2027-03-27,Priya,Female,Chennai,South,Furniture,Oil,2,22592,0.15,38406.4
1452,2027-03-28,Priya,Male,Pune,South,Grocery,Chair,2,990,0.15,1683.0
1453,2027-03-29,Priya,Female,Hyderabad,West,Grocery,Oil,1,4229,0.0,4229.0
1454,2027-03-30,Priya,Male,Pune,West,Clothing,Shirt,2,6474,0.05,12300.6
1455,2027-03-31,Kiran,Male,Hyderabad,North,Grocery,Chair,4,20180,0.15,68612.0
1456,2027-04-01,Anjali,Male,Hyderabad,South,Furniture,Mobile,2,18824,0.0,37648.0
1457,2027-04-02,Priya,Female,Bangalore,North,Clothing,Laptop,3,31834,0.05,90726.9
1458,2027-04-03,Sneha,Female,Mumbai,South,Furniture,Laptop,3,21898,0.15,55839.9
1459,2027-04-04,Anjali,Female,Bangalore,West,Grocery,Shoes,5,35150,0.05,166962.5
1460,2027-04-05,Anjali,Male,Mumbai,West,Grocery,Shoes,3,21792,0.05,62107.2
1461,2027-04-06,Suresh,Male,Pune,West,Furniture,Oil,2,36255,0.0,72510.0
1462,2027-04-07,Kiran,Male,Mumbai,South,Electronics,Laptop,3,38853,0.05,110731.05
1463,2027-04-08,Priya,Male,Pune,West,Grocery,Chair,1,3659,0.0,3659.0
1464,2027-04-09,Ramesh,Male,Chennai,South,Electronics,Table,3,33126,0.15,84471.3
1465,2027-04-10,Vijay,Male,Chennai,North,Grocery,Chair,4,29851,0.05,113433.8
1466,2027-04-11,Rahul,Female,Mumbai,South,Electronics,Table,1,37798,0.05,35908.1
1467,2027-04-12,Sneha,Female,Mumbai,North,Electronics,Mobile,5,17565,0.1,79042.5
1468,2027-04-13,Ramesh,Female,Pune,South,Electronics,Rice,4,22138,0.15,75269.2
1469,2027-04-14,Kiran,Female,Bangalore,North,Furniture,Table,2,1573,0.15,2674.1
1470,2027-04-15,Vijay,Male,Pune,West,Electronics,Laptop,2,47011,0.1,84619.8
1471,2027-04-16,Kiran,Male,Bangalore,North,Electronics,Chair,2,19271,0.1,34687.8
1472,2027-04-17,Sneha,Female,Chennai,West,Electronics,Mobile,4,35961,0.0,143844.0
1473,2027-04-18,Anjali,Male,Hyderabad,West,Grocery,Laptop,4,42830,0.0,171320.0
1474,2027-04-19,Vijay,Female,Mumbai,North,Electronics,Mobile,4,29820,0.05,113316.0
1475,2027-04-20,Anjali,Female,Bangalore,South,Grocery,Rice,1,4840,0.05,4598.0
1476,2027-04-21,Sneha,Female,Pune,South,Electronics,Shirt,1,35424,0.05,33652.8
1477,2027-04-22,Ramesh,Male,Chennai,South,Electronics,Chair,2,16684,0.05,31699.6
1478,2027-04-23,Sneha,Female,Bangalore,South,Furniture,Oil,3,41234,0.0,123702.0
1479,2027-04-24,Ramesh,Female,Pune,South,Grocery,Chair,2,3080,0.15,5236.0
1480,2027-04-25,Vijay,Female,Mumbai,West,Electronics,Shoes,5,40525,0.05,192493.75
1481,2027-04-26,Vijay,Male,Mumbai,South,Grocery,Rice,1,29467,0.15,25046.95
1482,2027-04-27,Priya,Male,Delhi,West,Grocery,Chair,4,2659,0.05,10104.2
1483,2027-04-28,Kiran,Female,Hyderabad,West,Clothing,Shoes,1,49440,0.1,44496.0
1484,2027-04-29,Priya,Male,Delhi,West,Furniture,Oil,4,14400,0.05,54720.0
1485,2027-04-30,Kiran,Male,Chennai,North,Furniture,Table,5,11940,0.05,56715.0
1486,2027-05-01,Priya,Male,Bangalore,North,Furniture,Mobile,5,15178,0.05,72095.5
1487,2027-05-02,Anjali,Male,Chennai,West,Clothing,Oil,1,47704,0.0,47704.0
1488,2027-05-03,Vijay,Male,Pune,North,Clothing,Laptop,4,12521,0.1,45075.6
1489,2027-05-04,Ramesh,Male,Mumbai,South,Furniture,Rice,5,7272,0.05,34542.0
1490,2027-05-05,Kiran,Male,Delhi,South,Clothing,Table,2,2127,0.05,4041.3
1491,2027-05-06,Sneha,Male,Delhi,West,Clothing,Laptop,2,44932,0.15,76384.4
1492,2027-05-07,Kiran,Male,Delhi,South,Clothing,Laptop,4,8719,0.1,31388.4
1493,2027-05-08,Ramesh,Male,Chennai,West,Furniture,Rice,1,23964,0.05,22765.8
1494,2027-05-09,Priya,Female,Mumbai,West,Furniture,Table,5,30732,0.15,130611.0
1495,2027-05-10,Kiran,Female,Bangalore,South,Furniture,Shirt,1,42981,0.15,36533.85
1496,2027-05-11,Rahul,Male,Pune,North,Clothing,Laptop,2,8988,0.0,17976.0
1497,2027-05-12,Anjali,Female,Bangalore,South,Furniture,Laptop,5,35449,0.15,150658.25
1498,2027-05-13,Vijay,Female,Chennai,South,Clothing,Table,1,44862,0.05,42618.9
1499,2027-05-14,Ramesh,Male,Pune,West,Electronics,Chair,3,40432,0.0,121296.0
1500,2027-05-15,Vijay,Male,Delhi,West,Clothing,Laptop,4,19481,0.0,77924.0
1501,2027-05-16,Rahul,Male,Hyderabad,West,Grocery,Mobile,4,1401,0.05,5323.8
1502,2027-05-17,Kiran,Female,Chennai,West,Furniture,Table,3,22944,0.1,61948.8
1503,2027-05-18,Kiran,Female,Chennai,North,Furniture,Laptop,2,42558,0.15,72348.59999999999
1504,2027-05-19,Sneha,Male,Mumbai,North,Grocery,Rice,5,18561,0.0,92805.0
1505,2027-05-20,Rahul,Male,Bangalore,North,Clothing,Oil,4,3381,0.1,12171.6
1506,2027-05-21,Ramesh,Male,Chennai,West,Electronics,Mobile,3,30363,0.05,86534.55
1507,2027-05-22,Sneha,Female,Chennai,West,Grocery,Shoes,3,46326,0.15,118131.3
1508,2027-05-23,Anjali,Female,Delhi,West,Grocery,Shoes,2,6122,0.15,10407.4
1509,2027-05-24,Sneha,Female,Delhi,North,Clothing,Oil,2,1878,0.0,3756.0
1510,2027-05-25,Suresh,Female,Pune,West,Furniture,Shoes,1,18132,0.15,15412.2
1511,2027-05-26,Ramesh,Male,Hyderabad,South,Clothing,Oil,4,28811,0.15,97957.4
1512,2027-05-27,Suresh,Male,Mumbai,South,Grocery,Laptop,1,6150,0.15,5227.5
1513,2027-05-28,Rahul,Male,Hyderabad,West,Grocery,Mobile,3,45701,0.15,116537.55
1514,2027-05-29,Priya,Male,Pune,South,Furniture,Mobile,5,42724,0.05,202939.0
1515,2027-05-30,Suresh,Female,Delhi,South,Furniture,Chair,5,7536,0.1,33912.0
1516,2027-05-31,Anjali,Female,Bangalore,North,Furniture,Oil,2,39755,0.05,75534.5
1517,2027-06-01,Sneha,Male,Delhi,West,Clothing,Mobile,5,22999,0.05,109245.25
1518,2027-06-02,Priya,Male,Mumbai,West,Furniture,Chair,5,37516,0.0,187580.0
1519,2027-06-03,Sneha,Female,Delhi,North,Grocery,Table,5,5103,0.15,21687.75
1520,2027-06-04,Suresh,Male,Mumbai,South,Grocery,Chair,3,28273,0.05,80578.05
1521,2027-06-05,Sneha,Female,Mumbai,South,Electronics,Rice,5,20437,0.15,86857.25
1522,2027-06-06,Rahul,Male,Mumbai,West,Clothing,Shirt,5,13132,0.05,62377.0
1523,2027-06-07,Priya,Male,Pune,South,Electronics,Laptop,5,31107,0.05,147758.25
1524,2027-06-08,Rahul,Male,Mumbai,North,Grocery,Table,1,26837,0.0,26837.0
1525,2027-06-09,Suresh,Male,Mumbai,North,Electronics,Shirt,3,720,0.1,1944.0
1526,2027-06-10,Rahul,Male,Bangalore,West,Grocery,Shirt,2,47494,0.1,85489.2
1527,2027-06-11,Anjali,Male,Hyderabad,North,Electronics,Table,1,5318,0.05,5052.099999999999
1528,2027-06-12,Suresh,Male,Chennai,North,Furniture,Rice,4,7849,0.0,31396.0
1529,2027-06-13,Suresh,Female,Hyderabad,West,Electronics,Chair,3,6118,0.15,15600.9
1530,2027-06-14,Suresh,Female,Mumbai,North,Furniture,Laptop,3,27964,0.15,71308.2
1531,2027-06-15,Ramesh,Female,Bangalore,North,Furniture,Chair,4,43124,0.05,163871.2
1532,2027-06-16,Sneha,Female,Delhi,North,Clothing,Mobile,4,37844,0.1,136238.4
1533,2027-06-17,Ramesh,Female,Bangalore,South,Furniture,Chair,4,18755,0.0,75020.0
1534,2027-06-18,Ramesh,Male,Mumbai,West,Furniture,Shoes,2,24799,0.1,44638.2
1535,2027-06-19,Anjali,Male,Bangalore,West,Electronics,Table,5,48475,0.15,206018.75
1536,2027-06-20,Priya,Female,Bangalore,West,Grocery,Laptop,3,1962,0.1,5297.400000000001
1537,2027-06-21,Sneha,Male,Mumbai,South,Clothing,Chair,5,16405,0.15,69721.25
1538,2027-06-22,Rahul,Female,Pune,South,Furniture,Laptop,5,25420,0.0,127100.0
1539,2027-06-23,Kiran,Female,Bangalore,West,Clothing,Laptop,4,16752,0.0,67008.0
1540,2027-06-24,Suresh,Male,Chennai,South,Electronics,Mobile,2,41504,0.05,78857.59999999999
1541,2027-06-25,Rahul,Male,Chennai,West,Furniture,Mobile,1,41081,0.05,39026.95
1542,2027-06-26,Suresh,Male,Bangalore,South,Electronics,Table,2,35336,0.1,63604.8
1543,2027-06-27,Anjali,Female,Pune,North,Clothing,Rice,5,6253,0.0,31265.0
1544,2027-06-28,Suresh,Male,Delhi,North,Electronics,Shoes,2,40505,0.0,81010.0
1545,2027-06-29,Ramesh,Female,Mumbai,West,Clothing,Shirt,4,14675,0.05,55765.0
1546,2027-06-30,Sneha,Female,Chennai,South,Electronics,Laptop,1,6691,0.15,5687.349999999999
1547,2027-07-01,Kiran,Female,Delhi,South,Clothing,Rice,4,18398,0.1,66232.8
1548,2027-07-02,Vijay,Male,Bangalore,North,Grocery,Shirt,1,19482,0.1,17533.8
1549,2027-07-03,Suresh,Male,Delhi,North,Electronics,Shirt,5,15122,0.05,71829.5
1550,2027-07-04,Rahul,Female,Hyderabad,South,Electronics,Shoes,1,1501,0.0,1501.0
1551,2027-07-05,Ramesh,Male,Chennai,South,Grocery,Table,1,48145,0.05,45737.75
1552,2027-07-06,Vijay,Male,Bangalore,South,Grocery,Shirt,1,43500,0.05,41325.0
1553,2027-07-07,Kiran,Male,Mumbai,South,Electronics,Shoes,2,23783,0.05,45187.7
1554,2027-07-08,Vijay,Female,Pune,South,Grocery,Shirt,2,21935,0.05,41676.5
1555,2027-07-09,Ramesh,Female,Bangalore,South,Furniture,Laptop,5,27723,0.15,117822.75
1556,2027-07-10,Sneha,Male,Mumbai,West,Clothing,Laptop,1,37744,0.15,32082.4
1557,2027-07-11,Sneha,Female,Pune,South,Clothing,Oil,3,30524,0.0,91572.0
1558,2027-07-12,Priya,Male,Pune,North,Clothing,Rice,5,31234,0.05,148361.5
1559,2027-07-13,Sneha,Male,Bangalore,West,Furniture,Chair,1,1015,0.15,862.75
1560,2027-07-14,Priya,Male,Delhi,South,Grocery,Shoes,1,45746,0.0,45746.0
1561,2027-07-15,Vijay,Male,Delhi,North,Grocery,Mobile,2,1691,0.05,3212.9
1562,2027-07-16,Anjali,Female,Pune,West,Electronics,Shoes,5,32764,0.1,147438.0
1563,2027-07-17,Rahul,Female,Delhi,North,Grocery,Chair,1,44128,0.15,37508.8
1564,2027-07-18,Rahul,Female,Hyderabad,South,Electronics,Rice,1,46716,0.0,46716.0
1565,2027-07-19,Vijay,Male,Pune,South,Furniture,Mobile,5,6797,0.1,30586.5
1566,2027-07-20,Suresh,Male,Pune,South,Clothing,Chair,3,28356,0.05,80814.59999999999
1567,2027-07-21,Suresh,Male,Mumbai,South,Clothing,Oil,5,49923,0.05,237134.25
